event_id,hazard_type,tile_id,width,height,pre_image,post_image,pre_json,post_json,bldg_uid,damage_subtype,damage_class,polygon_wkt_xy_pre,polygon_wkt_xy_post,sam3_confidence,pre_crop,post_crop,mask_M,mask_R,crop_x0,crop_y0,crop_size,cx,cy,polygon_source_used,m_area_px,r_area_px,quality_ok,crop_zero_frac
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,05747d71-4231-44f1-82f6-d8ca0429429a,,,"POLYGON ((1823.969970703125 1400.300048828125, 1855.0 1400.300048828125, 1855.0 1357.9100341796875, 1823.969970703125 1357.9100341796875, 1823.969970703125 1400.300048828125))","POLYGON ((1823.969970703125 1400.300048828125, 1855.0 1400.300048828125, 1855.0 1357.9100341796875, 1823.969970703125 1357.9100341796875, 1823.969970703125 1400.300048828125))",0.6309,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__05747d71-4231-44f1-82f6-d8ca0429429a.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__05747d71-4231-44f1-82f6-d8ca0429429a.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__05747d71-4231-44f1-82f6-d8ca0429429a.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__05747d71-4231-44f1-82f6-d8ca0429429a.png,1710,1251,256,1839.418,1379.055,pre_then_post,1452,14412,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,79f93714-5933-4bfa-a18d-0a8ef77ee64b,,,"POLYGON ((1503.0 1404.6099853515625, 1525.6800537109375 1404.6099853515625, 1525.6800537109375 1389.0, 1518.0 1389.0, 1518.0 1367.6400146484375, 1503.0 1367.6400146484375, 1503.0 1404.6099853515625))","POLYGON ((1503.0 1404.6099853515625, 1525.6800537109375 1404.6099853515625, 1525.6800537109375 1389.0, 1518.0 1389.0, 1518.0 1367.6400146484375, 1503.0 1367.6400146484375, 1503.0 1404.6099853515625))",0.6756,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__79f93714-5933-4bfa-a18d-0a8ef77ee64b.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__79f93714-5933-4bfa-a18d-0a8ef77ee64b.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__79f93714-5933-4bfa-a18d-0a8ef77ee64b.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__79f93714-5933-4bfa-a18d-0a8ef77ee64b.png,1384,1260,256,1512.284,1387.813,pre_then_post,720,12643,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,e174df80-006c-4420-9065-e79b43e326cd,,,"POLYGON ((1462.8900146484375 1358.050048828125, 1458.3599853515625 1378.199951171875, 1488.8699951171875 1385.0699462890625, 1484.3699951171875 1405.0699462890625, 1489.5 1406.219970703125, 1490.56005859375 1401.5, 1498.68994140625 1403.3299560546875, 1508.81005859375 1358.3399658203125, 1504.800048828125 1357.43994140625, 1507.780029296875 1344.1600341796875, 1468.780029296875 1335.3900146484375, 1463.6400146484375 1358.219970703125, 1462.8900146484375 1358.050048828125))","POLYGON ((1462.8900146484375 1358.050048828125, 1458.3599853515625 1378.199951171875, 1488.8699951171875 1385.0699462890625, 1484.3699951171875 1405.0699462890625, 1489.5 1406.219970703125, 1490.56005859375 1401.5, 1498.68994140625 1403.3299560546875, 1508.81005859375 1358.3399658203125, 1504.800048828125 1357.43994140625, 1507.780029296875 1344.1600341796875, 1468.780029296875 1335.3900146484375, 1463.6400146484375 1358.219970703125, 1462.8900146484375 1358.050048828125))",0.6519,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__e174df80-006c-4420-9065-e79b43e326cd.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__e174df80-006c-4420-9065-e79b43e326cd.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__e174df80-006c-4420-9065-e79b43e326cd.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__e174df80-006c-4420-9065-e79b43e326cd.png,1358,1238,256,1485.576,1365.808,pre_then_post,2210,16910,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,18a49610-9b70-4b8d-b648-b3dc9cec72ac,,,"POLYGON ((1088.8900146484375 1408.0, 1121.3900146484375 1408.0, 1121.3900146484375 1360.6199951171875, 1088.8900146484375 1360.6199951171875, 1088.8900146484375 1408.0))","POLYGON ((1088.8900146484375 1408.0, 1121.3900146484375 1408.0, 1121.3900146484375 1360.6199951171875, 1088.8900146484375 1360.6199951171875, 1088.8900146484375 1408.0))",0.8058,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__18a49610-9b70-4b8d-b648-b3dc9cec72ac.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__18a49610-9b70-4b8d-b648-b3dc9cec72ac.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__18a49610-9b70-4b8d-b648-b3dc9cec72ac.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__18a49610-9b70-4b8d-b648-b3dc9cec72ac.png,977,1256,256,1105.134,1384.301,pre_then_post,1666,14988,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,3ee27784-703b-4591-a7df-f3ffbdcca283,,,"POLYGON ((1189.31005859375 1402.81005859375, 1215.050048828125 1407.9599609375, 1220.5 1380.6800537109375, 1194.77001953125 1375.530029296875, 1189.31005859375 1402.81005859375))","POLYGON ((1189.31005859375 1402.81005859375, 1215.050048828125 1407.9599609375, 1220.5 1380.6800537109375, 1194.77001953125 1375.530029296875, 1189.31005859375 1402.81005859375))",0.6596,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__3ee27784-703b-4591-a7df-f3ffbdcca283.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__3ee27784-703b-4591-a7df-f3ffbdcca283.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__3ee27784-703b-4591-a7df-f3ffbdcca283.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__3ee27784-703b-4591-a7df-f3ffbdcca283.png,1077,1264,256,1204.917,1391.758,pre_then_post,760,12380,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,02d9c489-e9ed-48cb-b321-d663b0f39a6f,,,"POLYGON ((161.64999389648438 1407.469970703125, 213.30999755859375 1407.469970703125, 213.30999755859375 1371.0, 198.5 1371.0, 198.5 1362.0, 177.0 1362.0, 177.0 1349.5, 161.64999389648438 1349.5, 161.64999389648438 1407.469970703125))","POLYGON ((161.64999389648438 1407.469970703125, 213.30999755859375 1407.469970703125, 213.30999755859375 1371.0, 198.5 1371.0, 198.5 1362.0, 177.0 1362.0, 177.0 1349.5, 161.64999389648438 1349.5, 161.64999389648438 1407.469970703125))",0.8399,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__02d9c489-e9ed-48cb-b321-d663b0f39a6f.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__02d9c489-e9ed-48cb-b321-d663b0f39a6f.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__02d9c489-e9ed-48cb-b321-d663b0f39a6f.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__02d9c489-e9ed-48cb-b321-d663b0f39a6f.png,57,1255,256,185.013,1383.434,pre_then_post,2524,17168,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,f63c9de7-79b7-4593-8d76-945e07839fbd,,,"POLYGON ((1458.5 1407.199951171875, 1487.8499755859375 1407.199951171875, 1487.8499755859375 1381.719970703125, 1458.5 1381.719970703125, 1458.5 1407.199951171875))","POLYGON ((1458.5 1407.199951171875, 1487.8499755859375 1407.199951171875, 1487.8499755859375 1381.719970703125, 1458.5 1381.719970703125, 1458.5 1407.199951171875))",0.609,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__f63c9de7-79b7-4593-8d76-945e07839fbd.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__f63c9de7-79b7-4593-8d76-945e07839fbd.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__f63c9de7-79b7-4593-8d76-945e07839fbd.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__f63c9de7-79b7-4593-8d76-945e07839fbd.png,1345,1266,256,1473.152,1394.434,pre_then_post,810,12492,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,f6f36838-ffce-4a96-a5c0-61f1bcba34a3,,,"POLYGON ((70.1500015258789 1408.0, 107.12999725341797 1408.0, 107.12999725341797 1387.72998046875, 70.1500015258789 1387.72998046875, 70.1500015258789 1408.0))","POLYGON ((70.1500015258789 1408.0, 107.12999725341797 1408.0, 107.12999725341797 1387.72998046875, 70.1500015258789 1387.72998046875, 70.1500015258789 1408.0))",0.6528,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__f6f36838-ffce-4a96-a5c0-61f1bcba34a3.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__f6f36838-ffce-4a96-a5c0-61f1bcba34a3.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__f6f36838-ffce-4a96-a5c0-61f1bcba34a3.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__f6f36838-ffce-4a96-a5c0-61f1bcba34a3.png,0,1270,256,88.641,1397.875,pre_then_post,836,12780,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,ea0a0e56-8fe3-4229-aaff-e8fb75f67f62,,,"POLYGON ((433.5 1408.0, 448.0 1408.0, 448.0 1397.6500244140625, 433.5 1397.6500244140625, 433.5 1408.0))","POLYGON ((433.5 1408.0, 448.0 1408.0, 448.0 1397.6500244140625, 433.5 1397.6500244140625, 433.5 1408.0))",0.6084,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__ea0a0e56-8fe3-4229-aaff-e8fb75f67f62.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__ea0a0e56-8fe3-4229-aaff-e8fb75f67f62.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__ea0a0e56-8fe3-4229-aaff-e8fb75f67f62.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__ea0a0e56-8fe3-4229-aaff-e8fb75f67f62.png,313,1275,256,440.702,1402.669,pre_then_post,192,9708,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,75038639-d77b-48db-9fcd-2578116145bc,,,"POLYGON ((949.0 1403.5, 943.5 1403.5, 943.5 1408.0, 984.0 1408.0, 984.0 1399.5, 971.0 1399.5, 971.0 1390.699951171875, 949.0 1390.699951171875, 949.0 1403.5))","POLYGON ((949.0 1403.5, 943.5 1403.5, 943.5 1408.0, 984.0 1408.0, 984.0 1399.5, 971.0 1399.5, 971.0 1390.699951171875, 949.0 1390.699951171875, 949.0 1403.5))",0.7464,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__75038639-d77b-48db-9fcd-2578116145bc.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__75038639-d77b-48db-9fcd-2578116145bc.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__75038639-d77b-48db-9fcd-2578116145bc.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__75038639-d77b-48db-9fcd-2578116145bc.png,835,1273,256,963.073,1400.577,pre_then_post,603,12424,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,bdca59ee-0218-4b1a-82e1-2ac2854dbe46,,,"POLYGON ((1227.0 1388.0, 1223.8699951171875 1388.0, 1223.8699951171875 1407.0, 1236.5 1407.0, 1236.5 1411.5, 1248.9599609375 1411.5, 1248.9599609375 1379.31005859375, 1227.0 1379.31005859375, 1227.0 1388.0))","POLYGON ((1227.0 1388.0, 1223.8699951171875 1388.0, 1223.8699951171875 1407.0, 1236.5 1407.0, 1236.5 1411.5, 1248.9599609375 1411.5, 1248.9599609375 1379.31005859375, 1227.0 1379.31005859375, 1227.0 1388.0))",0.6596,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__bdca59ee-0218-4b1a-82e1-2ac2854dbe46.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__bdca59ee-0218-4b1a-82e1-2ac2854dbe46.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__bdca59ee-0218-4b1a-82e1-2ac2854dbe46.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__bdca59ee-0218-4b1a-82e1-2ac2854dbe46.png,1109,1267,256,1237.311,1394.749,pre_then_post,770,12396,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,a6db288b-732d-4d88-b448-f299757e7999,,,"POLYGON ((1462.1700439453125 1433.0, 1479.5 1433.0, 1479.5 1428.5, 1491.4200439453125 1428.5, 1491.4200439453125 1407.0999755859375, 1462.1700439453125 1407.0999755859375, 1462.1700439453125 1433.0))","POLYGON ((1462.1700439453125 1433.0, 1479.5 1433.0, 1479.5 1428.5, 1491.4200439453125 1428.5, 1491.4200439453125 1407.0999755859375, 1462.1700439453125 1407.0999755859375, 1462.1700439453125 1433.0))",0.7087,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__a6db288b-732d-4d88-b448-f299757e7999.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__a6db288b-732d-4d88-b448-f299757e7999.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__a6db288b-732d-4d88-b448-f299757e7999.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__a6db288b-732d-4d88-b448-f299757e7999.png,1348,1291,256,1476.087,1419.189,pre_then_post,750,12320,true,0.0
